"PMNUM","TIMES_SCHEDULED","TIMES_ONTIME","TIMES_LATE","TIMES_NOT_COMPLETED","AVG_PLANNED_HRS","AVG_ACTUAL_HRS"
PM102289,1,1,0,0,2.0,1.0
PM102290,1,1,0,0,1.5,1.0
PM102291,1,1,0,0,1.0,1.0
PM102292,3,3,0,0,3.0,3.0
PM102293,3,3,0,0,2.5,2.5
PM102295,3,2,1,0,3.0,3.0
PM102296,3,3,0,0,2.0,2.3333333333333335
PM102297,1,1,0,0,4.0,4.0
PM102299,1,1,0,0,1.0,1.0
PM102300,1,1,0,0,1.0,1.0
PM102302,2,2,0,0,1.0,1.0
PM102303,2,2,0,0,1.0,1.0
PM102304,2,2,0,0,1.0,1.0
PM102305,2,2,0,0,3.0,3.0
PM102306,1,1,0,0,1.0,1.0
PM102307,1,1,0,0,1.0,1.0
PM102312,3,3,0,0,4.0,4.0
PM102313,3,3,0,0,2.0,2.0
PM102314,1,1,0,0,1.0,1.0
PM102315,3,3,0,0,2.0,2.0
PM102316,2,2,0,0,1.0,3.0
PM102317,1,1,0,0,1.5,1.0
PM102318,1,1,0,0,3.0,3.0
PM102319,4,4,0,0,1.0,1.0
PM102320,3,3,0,0,1.0,1.0
PM102321,3,3,0,0,2.3333333333333335,2.3333333333333335
PM102322,3,3,0,0,4.666666666666667,4.666666666666667
PM102323,3,3,0,0,4.0,4.0
PM102324,3,3,0,0,2.0,2.3333333333333335
PM102326,2,2,0,0,1.0,1.0
PM102328,2,2,0,0,1.0,1.0
PM102329,2,2,0,0,1.5,1.5
PM102330,3,2,1,0,3.0,3.0
PM102331,2,2,0,0,2.0,2.0
PM102332,2,1,1,0,1.0,1.0
PM102333,2,2,0,0,1.0,1.0
PM102335,2,1,1,0,1.0,1.0
PM102336,2,2,0,0,1.0,1.0
PM102337,2,2,0,0,1.0,1.0
PM102340,3,3,0,0,1.0,1.0
PM102342,3,3,0,0,1.0,1.0
PM102343,1,1,0,0,1.0,1.0
PM102344,1,1,0,0,1.0,1.0
PM102346,3,3,0,0,4.0,5.333333333333333
PM102347,12,12,0,0,0.5,0.5
PM102348,2,2,0,0,1.5,1.5
PM102349,3,3,0,0,2.3333333333333335,2.3333333333333335
PM102350,3,3,0,0,2.3333333333333335,2.3333333333333335
PM102351,3,3,0,0,4.0,4.0
PM102353,3,3,0,0,1.5,1.5
PM102354,2,2,0,0,1.0,1.0
PM102355,3,3,0,0,2.6666666666666665,2.6666666666666665
PM102357,6,6,0,0,4.0,4.0
PM102358,5,5,0,0,2.0,2.0
PM102359,6,6,0,0,2.0,2.3333333333333335
PM102360,1,1,0,0,1.0,1.0
PM102361,1,1,0,0,1.0,1.0
PM102362,1,1,0,0,1.0,1.0
PM102363,1,1,0,0,1.0,1.0
PM102364,1,1,0,0,1.0,1.0
PM102365,1,1,0,0,1.0,1.0
PM102366,1,1,0,0,1.0,1.0
PM102367,1,1,0,0,1.0,1.0
PM102368,1,1,0,0,1.0,1.0
PM102369,1,1,0,0,1.0,1.0
PM102370,1,1,0,0,1.0,1.0
PM102371,1,1,0,0,1.0,2.0
PM102372,1,1,0,0,1.0,2.0
PM102373,1,1,0,0,1.0,1.0
PM102374,1,1,0,0,1.0,1.0
PM102375,1,1,0,0,1.0,1.0
PM102376,1,1,0,0,1.0,1.0
PM102377,1,1,0,0,1.0,1.0
PM102378,1,1,0,0,1.0,1.0
PM102379,1,1,0,0,1.0,1.0
PM102380,1,1,0,0,1.0,1.0
PM102381,1,1,0,0,1.0,1.0
PM102382,1,1,0,0,1.0,1.0
PM102383,1,1,0,0,1.0,1.0
PM102384,1,1,0,0,1.0,2.0
PM102385,1,1,0,0,1.0,2.0
PM102386,1,1,0,0,1.0,2.0
PM102387,1,1,0,0,1.0,1.0
PM102388,1,1,0,0,1.0,1.0
PM102389,1,1,0,0,1.0,1.0
PM102390,1,1,0,0,1.0,1.0
PM102391,1,1,0,0,1.0,1.0
PM102392,1,1,0,0,1.0,2.0
PM102393,1,1,0,0,1.0,1.0
PM102394,1,1,0,0,1.0,1.0
PM102395,1,1,0,0,1.0,1.0
PM102396,1,1,0,0,1.0,1.0
PM102397,1,1,0,0,1.0,1.0
PM102398,1,1,0,0,1.0,1.0
PM102399,1,1,0,0,1.0,1.0
PM102400,1,1,0,0,1.0,1.0
PM102401,1,1,0,0,1.0,1.0
PM102402,1,1,0,0,1.0,1.0
PM102403,1,1,0,0,1.0,1.0
PM102404,1,1,0,0,1.0,1.0
PM102405,1,1,0,0,1.0,1.0
PM102406,1,1,0,0,1.0,1.0
PM102407,1,1,0,0,1.0,1.0
PM102408,1,1,0,0,1.0,1.0
PM102409,1,1,0,0,1.0,1.0
PM102410,1,1,0,0,1.0,1.0
PM102411,1,1,0,0,1.0,1.0
PM102412,1,1,0,0,1.0,1.0
PM102413,1,1,0,0,1.0,1.0
PM102414,1,1,0,0,1.0,1.0
PM102415,1,1,0,0,1.0,1.0
PM102416,1,1,0,0,1.0,1.0
PM102417,1,1,0,0,1.0,1.0
PM102418,1,1,0,0,1.0,1.0
PM102419,1,1,0,0,1.0,1.0
PM102420,1,1,0,0,1.0,1.0
PM102421,1,1,0,0,1.0,1.0
PM102422,1,1,0,0,1.0,1.0
PM102423,1,1,0,0,1.0,1.0
PM102424,1,1,0,0,1.0,1.0
PM102425,1,1,0,0,1.0,1.0
PM102426,1,1,0,0,1.0,1.0
PM102427,1,1,0,0,1.0,1.0
PM102428,1,1,0,0,1.0,1.0
PM102429,1,1,0,0,1.0,1.0
PM102430,1,1,0,0,1.0,1.0
PM102431,1,1,0,0,1.0,1.0
PM102432,1,1,0,0,1.0,1.0
PM102433,1,1,0,0,1.0,1.0
PM102434,1,1,0,0,1.0,2.0
PM102435,1,1,0,0,1.0,1.0
PM102436,1,1,0,0,1.0,1.0
PM102437,1,1,0,0,1.0,1.0
PM102440,2,2,0,0,3.0,3.0
PM102441,2,2,0,0,3.0,2.5
PM102445,1,1,0,0,1.0,1.0
PM102446,1,1,0,0,1.0,1.0
PM102448,1,1,0,0,1.0,1.0
PM102449,2,2,0,0,2.5,2.5
PM102450,2,2,0,0,2.5,2.5
PM102938,1,1,0,0,1.0,1.0
PM102939,1,1,0,0,1.5,1.0
PM102940,1,1,0,0,1.0,1.0
PM102941,1,1,0,0,1.5,1.5
PM102942,3,3,0,0,1.6666666666666667,1.6666666666666667
PM102943,1,1,0,0,1.0,1.0
PM102944,1,1,0,0,1.0,1.0
PM102945,1,1,0,0,1.0,1.0
PM102946,1,1,0,0,3.0,3.0
PM102947,1,1,0,0,1.0,1.0
PM102948,1,1,0,0,1.5,1.0
PM102949,1,1,0,0,1.5,1.0
PM102950,3,3,0,0,8.0,10.666666666666666
PM102952,3,3,0,0,8.0,8.0
PM102953,3,3,0,0,3.0,3.0
PM102954,3,3,0,0,3.3333333333333335,2.3333333333333335
PM102955,3,3,0,0,4.0,4.0
PM102956,3,3,0,0,6.0,6.0
PM102957,3,3,0,0,2.3333333333333335,2.3333333333333335
PM102958,2,2,0,0,1.0,1.0
PM102959,2,2,0,0,1.0,1.0
PM102960,3,3,0,0,1.0,1.0
PM102961,3,3,0,0,4.0,4.0
PM102962,3,3,0,0,6.0,6.0
PM102963,3,3,0,0,4.0,4.0
PM102964,2,2,0,0,1.0,1.0
PM102965,2,2,0,0,1.0,1.0
PM102966,2,2,0,0,1.0,1.0
PM102967,2,2,0,0,1.0,1.0
PM102968,2,2,0,0,1.0,1.0
PM102969,2,2,0,0,1.0,1.0
PM102970,2,2,0,0,1.0,1.0
PM102971,2,2,0,0,1.0,1.0
PM102972,2,2,0,0,1.0,1.0
PM102973,2,2,0,0,1.0,1.0
PM102975,3,2,1,0,2.0,2.0
PM102976,3,2,1,0,4.0,4.0
PM102977,3,3,0,0,2.5,2.5
PM102978,2,2,0,0,3.0,3.0
PM102979,3,3,0,0,3.0,3.0
PM102980,2,2,0,0,3.0,3.0
PM102981,3,3,0,0,2.0,2.0
PM102982,2,2,0,0,4.0,4.0
PM102983,3,3,0,0,3.0,3.0
PM102984,3,3,0,0,3.0,3.0
PM102985,3,2,1,0,3.0,3.0
PM102986,3,3,0,0,1.0,1.0
PM102991,3,3,0,0,1.0,1.0
PM102992,3,3,0,0,1.0,1.0
PM102994,1,1,0,0,1.0,1.0
PM102995,1,1,0,0,1.0,1.0
PM102996,1,1,0,0,1.0,1.0
PM102997,4,4,0,0,0.5,0.5
PM102998,3,3,0,0,1.0,1.0
PM102999,3,3,0,0,1.0,1.6666666666666667
PM103000,2,2,0,0,1.0,1.0
PM103001,2,2,0,0,1.0,1.5
PM103002,2,2,0,0,1.0,1.0
PM103003,1,1,0,0,1.0,1.0
PM103004,1,1,0,0,1.0,1.0
PM103005,1,1,0,0,1.0,1.0
PM103006,1,1,0,0,1.5,1.0
PM103007,1,1,0,0,1.0,1.0
PM103008,1,1,0,0,1.0,1.0
PM103009,1,1,0,0,1.0,1.0
PM103010,1,1,0,0,1.5,2.0
PM103011,1,0,1,0,1.0,1.0
PM103012,1,1,0,0,1.5,1.5
PM103013,1,1,0,0,1.5,1.0
PM103014,1,1,0,0,1.0,1.0
PM103015,1,1,0,0,1.5,1.0
PM103017,1,1,0,0,0.5,0.5
PM103019,3,2,1,0,3.3333333333333335,3.3333333333333335
PM103020,3,2,1,0,8.0,8.0
PM103021,3,3,0,0,3.3333333333333335,3.3333333333333335
PM103022,2,2,0,0,3.5,3.5
PM103023,3,3,0,0,8.0,8.0
PM103024,3,3,0,0,8.0,8.0
PM103025,3,3,0,0,2.0,2.0
PM103026,4,4,0,0,1.0,1.0
PM103027,2,2,0,0,1.5,1.5
PM103028,3,3,0,0,1.3333333333333333,1.3333333333333333
PM103029,3,3,0,0,2.3333333333333335,2.3333333333333335
PM103030,2,2,0,0,1.0,1.0
PM103031,3,3,0,0,4.0,4.333333333333333
PM103032,3,3,0,0,4.0,4.0
PM103033,2,2,0,0,1.0,1.0
PM103034,2,2,0,0,1.0,1.0
PM103035,2,2,0,0,1.0,1.0
PM103036,2,2,0,0,1.0,1.0
PM103037,2,2,0,0,1.0,1.0
PM103038,2,2,0,0,1.0,1.0
PM103039,2,2,0,0,1.0,1.0
PM103041,3,3,0,0,6.0,6.0
PM103042,2,2,0,0,1.0,1.0
PM103043,2,2,0,0,1.0,1.0
PM103044,2,2,0,0,1.0,1.0
PM103045,2,2,0,0,1.0,1.0
PM103049,3,3,0,0,4.0,4.0
PM103050,3,3,0,0,2.0,2.0
PM103051,3,3,0,0,2.5,2.5
PM103052,3,3,0,0,2.0,2.0
PM103053,3,3,0,0,2.1666666666666665,2.1666666666666665
PM103054,3,3,0,0,3.0,3.0
PM103055,3,3,0,0,4.0,4.0
PM103056,3,3,0,0,4.0,4.0
PM103057,3,3,0,0,1.5,1.5
PM103058,3,3,0,0,3.0,3.0
PM103059,3,3,0,0,2.0,2.0
PM103060,3,3,0,0,4.0,4.0
PM103061,3,3,0,0,2.0,2.0
PM103062,3,2,1,0,3.0,3.0
PM103063,3,3,0,0,4.0,4.0
PM103064,3,3,0,0,4.0,4.0
PM103065,3,3,0,0,4.0,4.0
PM103066,3,3,0,0,2.0,2.0
PM103067,3,3,0,0,3.0,3.0
PM103068,3,3,0,0,4.0,4.0
PM103069,3,3,0,0,3.0,3.0
PM103070,3,3,0,0,2.0,2.0
PM103071,4,4,0,0,1.0,1.0
PM103072,2,2,0,0,1.5,1.5
PM103073,3,3,0,0,1.5,1.5
PM103074,3,3,0,0,1.5,1.5
PM103075,3,3,0,0,1.0,1.0
PM103076,3,3,0,0,1.0,1.0
PM103077,3,3,0,0,1.0,1.0
PM103078,2,2,0,0,1.0,1.0
PM103079,2,2,0,0,1.0,1.0
PM103080,4,4,0,0,0.5,0.5
PM103081,4,3,1,0,0.5,0.5
PM103082,12,12,0,0,1.4166666666666667,1.5833333333333333
PM103083,1,1,0,0,1.0,1.0
PM103084,3,3,0,0,1.0,1.0
PM103085,2,2,0,0,2.0,2.0
PM103087,3,3,0,0,4.0,4.0
PM103088,2,2,0,0,1.5,1.5
PM103089,1,1,0,0,1.0,1.0
PM103090,6,6,0,0,3.1666666666666665,3.1666666666666665
PM103091,12,12,0,0,0.5,0.5
PM103092,12,12,0,0,0.5,0.5
PM103093,3,3,0,0,2.0,2.0
PM103094,2,2,0,0,1.0,1.0
PM103095,3,3,0,0,2.0,2.0
PM103096,3,3,0,0,2.0,2.0
PM103100,6,6,0,0,2.0,2.3333333333333335
PM103101,5,5,0,0,2.0,2.0
PM103102,6,6,0,0,2.0,2.0
PM103103,6,6,0,0,2.0,2.0
PM103104,6,6,0,0,2.0,2.0
PM103105,3,3,0,0,1.0,1.0
PM103107,2,2,0,0,2.0,2.0
PM103108,2,2,0,0,2.0,2.0
PM103109,2,2,0,0,2.0,2.0
PM103110,2,2,0,0,2.0,2.0
PM103111,1,1,0,0,2.0,2.0
PM103112,1,1,0,0,2.0,2.0
PM103113,2,2,0,0,2.0,2.0
PM103114,2,2,0,0,2.0,2.0
PM103115,2,2,0,0,2.0,2.0
PM103116,1,1,0,0,2.0,2.0
PM103117,2,2,0,0,2.0,2.0
PM103118,2,2,0,0,2.0,2.0
PM103119,2,2,0,0,2.0,2.0
PM103120,2,2,0,0,2.0,2.0
PM103121,2,2,0,0,2.0,2.0
PM103122,2,2,0,0,2.0,2.0
PM103123,2,2,0,0,2.0,2.0
PM103124,1,1,0,0,2.0,2.0
PM103125,2,2,0,0,2.0,2.0
PM103126,1,1,0,0,2.0,2.0
PM103127,2,2,0,0,2.0,2.0
PM103128,2,2,0,0,2.0,2.0
PM103129,2,2,0,0,2.0,2.0
PM103130,2,2,0,0,2.0,2.0
PM103132,1,1,0,0,2.0,2.0
PM103133,2,2,0,0,2.0,2.0
PM103134,2,2,0,0,2.0,2.0
PM103135,2,2,0,0,2.0,2.0
PM103136,2,2,0,0,2.0,2.0
PM103137,2,2,0,0,2.0,1.5
PM103138,2,2,0,0,2.0,2.0
PM103139,2,2,0,0,2.0,2.0
PM103140,2,2,0,0,2.0,2.0
PM103141,2,2,0,0,3.0,3.0
PM103142,2,2,0,0,2.0,2.0
PM103143,3,3,0,0,0.5,0.5
PM103147,1,1,0,0,1.5,1.5
PM103148,3,3,0,0,6.0,6.0
PM103149,3,3,0,0,3.0,3.0
PM103152,6,6,0,0,1.0,1.0
PM103153,12,11,1,0,3.5416666666666665,4.5055555555555555
PM103154,3,2,1,0,2.6666666666666665,2.6666666666666665
PM103155,2,2,0,0,2.0,2.0
PM103156,3,3,0,0,1.5,1.5
PM103157,2,2,0,0,1.5,1.5416666666666667
PM103158,2,1,1,0,1.0,1.0
PM103159,2,1,1,0,1.0,1.0
PM103160,1,1,0,0,4.0,4.0
PM103161,3,3,0,0,1.0,1.0
PM103162,3,3,0,0,1.0,1.0
PM103163,3,3,0,0,1.0,1.0
PM103166,4,4,0,0,1.0,0.875
PM103167,2,2,0,0,1.0,1.0
PM103168,2,2,0,0,1.0,1.0
PM103169,2,2,0,0,1.0,1.0
PM103170,2,2,0,0,1.0,1.0
PM103171,2,2,0,0,1.0,1.0
PM103172,2,2,0,0,1.0,1.0
PM103173,2,2,0,0,1.0,1.0
PM103174,2,2,0,0,1.0,1.0
PM103175,2,2,0,0,1.0,1.0
PM103176,2,2,0,0,1.0,1.0
PM103177,2,2,0,0,1.0,1.0
PM103178,2,2,0,0,1.0,1.0
PM103179,2,2,0,0,1.0,1.0
PM103180,2,2,0,0,1.0,1.0
PM103181,2,2,0,0,1.0,1.0
PM103182,2,2,0,0,1.0,1.0
PM103183,2,2,0,0,1.0,1.0
PM103184,2,2,0,0,1.0,1.0
PM103185,2,2,0,0,1.0,1.0
PM103186,2,2,0,0,1.0,1.0
PM103187,2,2,0,0,1.0,1.0
PM103188,2,2,0,0,1.0,1.0
PM103189,2,2,0,0,1.0,1.0
PM103190,2,2,0,0,1.0,1.0
PM103191,2,2,0,0,1.0,1.0
PM103192,2,2,0,0,1.0,1.0
PM103193,2,2,0,0,1.0,1.0
PM103194,2,2,0,0,1.0,1.0
PM103195,2,2,0,0,1.0,1.0
PM103196,2,2,0,0,1.0,1.0
PM103198,2,2,0,0,1.0,1.0
PM103199,2,2,0,0,1.0,1.0
PM103200,12,11,1,0,1.0,0.9583333333333334
PM103201,1,1,0,0,1.0,1.0
PM103202,1,1,0,0,1.0,1.0
PM103204,1,1,0,0,1.0,1.0
PM103205,1,1,0,0,1.0,1.0
PM103206,1,1,0,0,1.0,1.0
PM103207,1,1,0,0,1.0,1.0
PM103208,1,1,0,0,1.0,1.0
PM103209,1,1,0,0,1.0,1.0
PM103210,3,3,0,0,2.3333333333333335,2.3333333333333335
PM103211,2,2,0,0,32.0,25.0
PM103212,3,3,0,0,3.0,3.0
PM103213,3,3,0,0,2.6666666666666665,3.0
PM103214,3,3,0,0,3.0,6.666666666666667
PM103216,2,2,0,0,1.0,1.0
PM103217,2,2,0,0,1.0,1.0
PM103218,2,2,0,0,1.0,1.0
PM103219,2,2,0,0,1.0,1.0
PM103220,2,2,0,0,1.0,1.0
PM103221,2,2,0,0,2.5,2.5
PM103222,3,3,0,0,3.0,3.0
PM103223,3,3,0,0,4.0,5.333333333333333
PM103224,3,3,0,0,4.0,4.0
PM103225,3,3,0,0,4.0,4.0
PM103226,3,2,1,0,4.0,4.0
PM103227,3,3,0,0,3.6666666666666665,3.6666666666666665
PM103228,3,3,0,0,2.0,1.6666666666666667
PM103230,3,3,0,0,2.0,2.0
PM103231,3,3,0,0,3.0,3.0
PM103232,3,3,0,0,3.3333333333333335,3.3333333333333335
PM103233,2,2,0,0,4.0,4.0
PM103234,2,2,0,0,3.0,3.0
PM103235,3,3,0,0,4.0,4.0
PM103236,3,3,0,0,3.0,3.0
PM103237,4,4,0,0,1.0,1.0
PM103238,3,3,0,0,1.0,1.0
PM103242,3,3,0,0,1.0,1.0
PM103243,3,3,0,0,1.0,1.0
PM103245,4,2,2,0,0.5,0.37916666666666665
PM103247,3,3,0,0,1.0,1.0
PM103248,2,2,0,0,1.5,1.5
PM103250,2,2,0,0,1.0,1.0
PM103251,1,1,0,0,2.0,2.0
PM103254,1,1,0,0,2.0,2.0
PM103255,1,1,0,0,1.0,1.0
PM103256,1,1,0,0,1.0,1.0
PM103261,51,48,3,0,2.0,1.9803921568627452
PM103262,3,3,0,0,4.0,4.0
PM103264,3,3,0,0,2.0,2.0
PM103267,3,3,0,0,1.5,1.5
PM103268,4,4,0,0,1.0,1.0
PM103269,2,2,0,0,1.0,1.0
PM103270,2,2,0,0,1.0,1.0
PM103273,3,3,0,0,1.6666666666666667,1.6666666666666667
PM103274,3,3,0,0,2.0,2.6666666666666665
PM103276,1,1,0,0,1.0,1.0
PM103277,3,3,0,0,0.5,0.5
PM103280,5,5,0,0,1.0,1.0
PM103281,5,5,0,0,2.0,2.0
PM103282,5,5,0,0,2.0,1.8
PM103283,6,6,0,0,2.0,2.0
PM103284,5,5,0,0,2.0,2.0
PM103285,6,6,0,0,2.0,2.0
PM103286,2,2,0,0,2.0,2.0
PM103287,2,2,0,0,2.0,2.0
PM103288,2,2,0,0,2.0,2.0
PM103289,2,2,0,0,2.0,2.0
PM103290,2,2,0,0,2.0,2.0
PM103291,2,2,0,0,2.0,2.0
PM103292,2,2,0,0,2.0,2.0
PM103293,2,2,0,0,2.0,2.0
PM103294,2,2,0,0,2.0,2.0
PM103295,2,2,0,0,2.0,2.0
PM103296,1,1,0,0,2.0,2.0
PM103297,2,2,0,0,2.0,2.0
PM103298,2,2,0,0,2.0,2.0
PM103299,2,2,0,0,2.0,2.0
PM103300,2,2,0,0,2.0,2.0
PM103301,2,2,0,0,2.0,2.0
PM103302,2,2,0,0,2.0,1.5
PM103303,2,2,0,0,2.0,2.0
PM103304,2,1,1,0,2.0,2.0
PM103305,2,2,0,0,2.0,2.0
PM103306,2,2,0,0,2.0,2.0
PM103307,2,2,0,0,2.0,0.5
PM103308,1,1,0,0,2.0,2.0
PM103309,2,2,0,0,2.0,2.0
PM103310,2,2,0,0,2.0,2.0
PM103311,2,2,0,0,2.0,2.0
PM103312,2,2,0,0,2.0,2.0
PM103313,2,2,0,0,2.0,2.0
PM103314,2,2,0,0,2.0,1.5
PM103315,2,2,0,0,2.0,2.0
PM103316,2,2,0,0,2.0,2.0
PM103317,2,2,0,0,2.0,2.0
PM103318,2,2,0,0,2.0,2.0
PM103319,2,2,0,0,2.0,2.0
PM103320,2,2,0,0,2.0,1.5
PM103321,2,2,0,0,2.0,1.5
PM103322,2,2,0,0,2.0,2.0
PM103323,1,1,0,0,2.0,2.0
PM103324,2,2,0,0,2.0,2.0
PM103325,2,2,0,0,2.0,2.0
PM103326,2,2,0,0,2.0,2.0
PM103327,1,1,0,0,2.0,2.0
PM103328,1,1,0,0,2.0,2.0
PM103329,2,2,0,0,2.0,2.0
PM103330,2,2,0,0,2.0,2.0
PM103331,2,2,0,0,2.0,2.0
PM103332,1,1,0,0,2.0,2.0
PM103333,2,2,0,0,2.0,2.0
PM103334,2,2,0,0,2.0,2.0
PM103335,2,2,0,0,2.0,2.0
PM103336,2,2,0,0,2.0,2.0
PM103337,2,2,0,0,2.0,2.0
PM103338,2,2,0,0,2.0,2.0
PM103339,2,2,0,0,2.0,2.0
PM103340,1,1,0,0,2.0,2.0
PM103341,2,2,0,0,2.0,2.0
PM103342,2,2,0,0,2.0,2.0
PM103343,2,2,0,0,2.0,1.5
PM103344,1,1,0,0,2.0,2.0
PM103345,2,2,0,0,2.0,2.0
PM103346,2,2,0,0,2.0,2.0
PM103347,2,2,0,0,2.0,2.0
PM103348,2,2,0,0,2.0,2.0
PM103349,1,1,0,0,2.0,2.0
PM103350,2,2,0,0,2.0,2.0
PM103351,2,2,0,0,2.0,2.0
PM103352,2,2,0,0,2.0,2.0
PM103353,2,2,0,0,2.0,2.0
PM103354,2,2,0,0,2.0,2.0
PM103355,2,2,0,0,2.0,2.0
PM103356,2,2,0,0,2.0,2.0
PM103357,2,2,0,0,2.0,2.0
PM103358,2,2,0,0,2.0,2.0
PM103359,2,2,0,0,2.0,2.0
PM103360,2,2,0,0,2.0,2.0
PM103361,2,2,0,0,2.0,2.0
PM103362,1,1,0,0,2.0,2.0
PM103363,2,2,0,0,2.0,2.0
PM103364,2,1,1,0,2.0,2.0
PM103365,2,2,0,0,2.0,2.0
PM103366,2,2,0,0,2.0,2.0
PM103367,2,2,0,0,2.0,2.0
PM103368,2,2,0,0,2.0,2.0
PM103369,2,2,0,0,2.0,2.0
PM103370,2,2,0,0,2.0,2.0
PM103371,2,2,0,0,2.0,2.0
PM103372,2,2,0,0,2.0,2.0
PM103373,2,2,0,0,2.0,2.0
PM103374,2,2,0,0,2.0,2.0
PM103376,2,2,0,0,2.0,2.0
PM103377,2,2,0,0,2.0,2.0
PM103378,2,2,0,0,2.0,2.0
PM103379,2,2,0,0,2.0,2.0
PM103380,2,2,0,0,2.0,2.0
PM103381,2,2,0,0,2.0,2.0
PM103382,2,2,0,0,2.0,2.0
PM103383,2,2,0,0,2.0,2.0
PM103384,2,2,0,0,2.0,2.0
PM103385,2,2,0,0,2.0,2.0
PM103386,2,1,1,0,2.0,2.0
PM103387,2,2,0,0,2.0,2.0
PM103388,2,2,0,0,2.0,2.0
PM103389,2,2,0,0,2.0,2.0
PM103390,2,2,0,0,2.0,2.0
PM103391,2,2,0,0,2.0,2.0
PM103392,2,2,0,0,2.0,2.0
PM103393,2,2,0,0,2.0,2.0
PM103394,2,2,0,0,2.0,2.0
PM103395,2,2,0,0,2.0,2.0
PM103396,2,2,0,0,2.0,2.0
PM103397,2,2,0,0,2.0,2.0
PM103398,2,1,1,0,2.0,2.0
PM103399,2,2,0,0,2.0,2.0
PM103400,2,2,0,0,2.0,2.0
PM103401,2,2,0,0,2.0,2.0
PM103402,2,2,0,0,2.0,2.0
PM103403,2,2,0,0,2.0,2.0
PM103404,2,2,0,0,2.0,2.0
PM103405,2,2,0,0,2.0,2.0
PM103406,2,2,0,0,2.0,1.5
PM103407,2,2,0,0,2.0,2.0
PM103408,2,2,0,0,2.0,2.0
PM103409,2,1,1,0,2.0,2.0
PM103410,2,2,0,0,2.0,2.0
PM103411,2,2,0,0,2.0,2.0
PM103412,2,2,0,0,2.0,2.0
PM103472,2,2,0,0,1.0,1.0
PM103473,2,2,0,0,1.0,1.0
PM103474,2,2,0,0,1.0,1.0
PM103475,2,2,0,0,1.0,1.0
PM103476,2,2,0,0,1.0,1.0
PM103478,3,3,0,0,4.0,4.0
PM103479,12,12,0,0,2.625,2.625
PM103482,4,4,0,0,2.5,2.5
PM103483,3,3,0,0,2.0,2.0
PM103484,1,1,0,0,8.0,8.0
PM103485,1,1,0,0,2.0,2.0
PM103487,9,9,0,0,4.0,3.2222222222222223
PM103488,1,1,0,0,1.0,1.0
PM103489,3,2,1,0,2.5,2.5
PM103490,2,2,0,0,1.0,1.0
PM103492,1,1,0,0,1.0,1.0
PM103493,3,3,0,0,6.0,6.0
PM103494,3,2,1,0,3.0,3.0
PM103495,3,3,0,0,3.0,3.0
PM103496,2,2,0,0,3.0,3.0
PM103497,1,1,0,0,1.5,1.5
PM103498,2,2,0,0,1.0,1.0
PM103500,3,3,0,0,1.0,1.0
PM103501,1,1,0,0,1.0,1.0
PM103502,1,1,0,0,1.0,1.0
PM103505,2,2,0,0,1.0,1.0
PM103506,2,2,0,0,1.0,1.0
PM103507,1,1,0,0,8.0,8.0
PM103508,2,2,0,0,1.25,1.25
PM103510,4,4,0,0,3.0,3.0
PM103512,3,3,0,0,2.0,2.0
PM103513,2,2,0,0,6.0,19.0
PM103514,1,1,0,0,8.0,8.0
PM103524,2,2,0,0,2.5,2.5
PM103526,2,2,0,0,2.5,2.5
PM103527,2,2,0,0,1.0,1.0
PM103528,2,2,0,0,0.5,0.5
PM103529,2,2,0,0,0.5,0.5
PM103530,2,2,0,0,0.5,0.5
PM103531,2,2,0,0,0.5,0.5
PM103532,2,2,0,0,0.5,0.5
PM103533,2,2,0,0,0.5,0.5
PM103534,2,2,0,0,0.5,0.5
PM103535,2,2,0,0,0.5,0.5
PM103536,2,2,0,0,0.5,0.5
PM103537,11,11,0,0,1.0,1.0909090909090908
PM103538,11,10,1,0,1.0,1.0
PM103539,11,11,0,0,1.0,1.0
PM103540,4,4,0,0,0.25,0.25
PM103541,4,4,0,0,0.25,0.25
PM103542,4,4,0,0,0.25,0.25
PM103543,4,4,0,0,0.25,0.25
PM103544,3,3,0,0,0.25,0.25
PM103546,2,2,0,0,0.5,0.75
PM103547,2,2,0,0,0.5,0.75
PM103548,2,2,0,0,0.5,0.75
PM103549,2,2,0,0,0.5,0.75
PM103550,2,2,0,0,0.5,0.75
PM103552,2,2,0,0,0.5,0.75
PM103557,2,2,0,0,0.5,0.5
PM103558,2,2,0,0,0.5,0.5
PM103559,2,2,0,0,0.5,0.5
PM103560,2,2,0,0,0.5,0.5
PM103561,2,2,0,0,0.5,0.5
PM103562,2,2,0,0,0.5,0.5
PM103563,2,2,0,0,0.5,0.75
PM103564,2,2,0,0,0.5,0.75
PM103565,2,2,0,0,0.5,0.75
PM103566,2,2,0,0,0.5,0.75
PM103567,2,2,0,0,0.5,0.75
PM103568,2,2,0,0,0.5,0.5
PM103576,2,2,0,0,0.5,0.75
PM103577,2,2,0,0,0.5,0.5
PM103578,2,2,0,0,0.5,0.75
PM103579,2,2,0,0,0.5,0.75
PM103580,2,2,0,0,0.5,0.75
PM103581,2,2,0,0,0.5,0.75
PM103582,2,2,0,0,0.5,0.75
PM103583,2,2,0,0,0.5,0.75
PM103584,2,2,0,0,0.5,0.75
PM103585,2,2,0,0,0.5,0.75
PM103586,2,2,0,0,0.5,0.75
PM103587,2,2,0,0,0.5,0.75
PM103588,2,2,0,0,0.5,0.75
